id,title,keywords,ratings,confidences,withdraw,review_lengths,decision
B5qRau1IxjM,Robust Anytime Learning of Markov Decision Processes,"['Markov Decision Process', 'Robust Reinforcement Learning', 'Model-based Reinforcement Learning', 'Formal Verification']","[4, 6, 6]","[3, 3, 4]",0,"[304, 439, 513]",Accept
EvtEGQmXe3,Neural Topological Ordering for Computation Graphs,"['Combinatorial Optimization', 'Graph Neural Network', 'Directed Acyclic Graph']","[6, 7, 6]","[4, 2, 5]",0,"[590, 197, 442]",Accept
5oS20NUCJEX,"Benign, Tempered, or Catastrophic: Toward a Refined Taxonomy of Overfitting","['overfitting', 'benign overfitting', 'generalization', 'kernel regression', 'powerlaws', 'eigenspectra']","[8, 6, 4]","[3, 3, 3]",0,"[795, 189, 236]",Accept
_1bgdFHhA70,"Evident: a Development Methodology and a Knowledge Base Topology for Data Mining, Machine Learning and General Knowledge Management","['Data Mining', 'Machine Learning', 'Knowledge Management', 'Computer History', 'Software Engineering', 'Database', 'Sensing Hardware', 'Philosophy', 'Knowledge Sharing & Retention', 'Project Management']","[2, 3, 3]","[4, 3, 2]",0,"[450, 482, 337]",Reject
yKDKNzjHg8N,Characterizing Datapoints via Second-Split Forgetting,"['example hardness', 'memorization', 'generalization', 'forgetting', 'unlearning']","[7, 8, 6, 8]","[2, 5, 4, 3]",0,"[166, 402, 796, 435]",Accept
mamv07NQWk,Regret Bounds for Multilabel Classification in Sparse Label Regimes,"['regret bounds', 'sparse multilabel classification']","[5, 7, 8]","[2, 3, 4]",0,"[372, 240, 340]",Accept
4wrB7Mo9_OQ,Resolving the data ambiguity for periodic crystals,"['computational geometry', 'data ambiguity', 'materials applications']","[6, 5, 5]","[4, 3, 3]",0,"[234, 244, 273]",Accept
3y80RPgHL7s,The Power and Limitation of Pretraining-Finetuning for Linear Regression under Covariate Shift,"['covariate shift', 'linear regression', 'risk bound', 'pretraining', 'finetuning']","[7, 7, 4, 5]","[3, 3, 4, 4]",0,"[751, 162, 131, 674]",Accept
OJ4mMfGKLN,Self-Supervised Contrastive Pre-Training For Time Series via Time-Frequency Consistency,"['time series', 'pre-training', 'contrastive learning', 'transfer learning', 'self-supervised learning']","[6, 6, 8, 8]","[5, 5, 4, 4]",0,"[410, 494, 231, 595]",Accept
lJx2vng-KiC,Exact learning dynamics of deep linear networks with prior knowledge,[],"[7, 7, 6, 7]","[2, 3, 4, 4]",0,"[244, 519, 1232, 724]",Accept
V22VeIZ9QU,Automatic Differentiation of Programs with Discrete Randomness,"['stochastic methods', 'automatic differentiation', 'reparameterization trick', 'discrete randomness', 'gradient based inference', 'differentiable stochastic programming', 'chain rule', 'compositionality']","[7, 6, 7, 6]","[2, 3, 2, 3]",0,"[342, 499, 472, 776]",Accept
9HBbWAsZxFt,Unsupervised Reinforcement Learning with Contrastive Intrinsic Control,"['Reinforcement Learning', 'Unsupervised Learning']","[3, 7, 6]","[4, 4, 4]",0,"[1179, 700, 538]",Accept
ue4gP8ZKiWb,Prompt Certified Machine Unlearning with Randomized Gradient Smoothing and Quantization,"['Certified machine unlearning', 'randomized gradient smoothing', 'gradient quantization', 'theoretical guarantee', 'prompt unlearning']","[3, 8, 8]","[3, 3, 4]",0,"[303, 411, 459]",Accept
A2Ya5aLtyuG,Do Current Multi-Task Optimization Methods in Deep Learning Even Help?,"['Multi-Task Optimization', 'Multi-Task Neural Networks', 'Task Interference', 'Reproducible Research']","[6, 7, 7]","[3, 4, 3]",0,"[498, 288, 241]",Accept
R1fj6401HJF,Instance-optimal PAC Algorithms for Contextual Bandits,"['contextual bandits', 'active learning', 'reinforcement learning']","[4, 7, 7, 6]","[3, 3, 3, 1]",0,"[471, 610, 446, 80]",Accept
LivA_JyyJM,Thinned random measures for sparse graphs with overlapping communities,"['bayesian nonparametrics', 'network analysis', 'stochastic blockmodels', 'generalized gamma process', 'completely random measures']","[6, 4, 6]","[4, 2, 2]",0,"[626, 422, 359]",Accept
p-56bnzZhQ7,Cryptographic Hardness of Learning Halfspaces with Massart Noise,"['learning theory', 'hardness of learning', 'halfspaces', 'Massart noise', 'Learning with Errors (LWE)']","[8, 8, 7, 6]","[3, 4, 3, 3]",0,"[201, 694, 443, 274]",Accept
cUY5OkP3VR,Hyperparameter Sensitivity in Deep Outlier Detection: Analysis and a Scalable Hyper-Ensemble Solution,"['deep outlier detection', 'unsupervised model selection', 'ensemble learning']","[5, 7, 6]","[3, 3, 5]",0,"[720, 813, 542]",Accept
yJV9zp5OKAY,Adversarial Auto-Augment with Label Preservation: A Representation Learning Principle Guided Approach,"['Data Augmentation', 'Representation Learning', 'Adversarial Auto-Augment']","[8, 4, 5, 5]","[3, 4, 3, 3]",0,"[458, 405, 481, 332]",Accept
e2M4CNa-UOS,Efficient Sequence Packing without Cross-contamination: Accelerating Large Language Models without Impacting Performance,"['deep learning', 'BERT', 'IPU', 'GPU', 'hardware-acceleration', 'padding', 'Wikipedia', 'NLP', 'bin-packing']","[4, 4, 8]","[3, 4, 3]",0,"[603, 582, 387]",Reject
9xVWIHFSyfl,Hybrid Neural Autoencoders for Stimulus Encoding in Visual and Other Sensory Neuroprostheses,"['Sensory Neuroprostheses', 'Bionic Vision', 'Brain Computer Interfaces', 'BCI', 'Stimulus Encoding', 'Autoencoder', 'Perception', 'Computational Modeling', 'Inverse Problem', 'Retinal Prostheses', 'Argus', 'Cortical Prostheses', 'Vision']","[7, 7, 7]","[4, 4, 4]",0,"[272, 276, 382]",Accept
mzze3bubjk,The Franz-Parisi Criterion and Computational Trade-offs in High Dimensional Statistics,"['Information-computation gaps', 'low-degree likelihood ratio', 'statistical physics', 'MCMC methods', 'sparse regression']","[8, 7, 7]","[3, 3, 3]",0,"[814, 1434, 638]",Accept
6qdUJblMHqy,Toward Efficient Robust Training against Union of $\ell_p$ Threat Models,"['Adversarial Robustness', 'Adversarial Defense', 'Adversarial Training', 'Multiple Threat Models', 'Fast Adversarial Training', 'Efficient Adversarial Training', 'Single-Step Adversarial Training']","[4, 4, 8, 7]","[3, 5, 4, 5]",0,"[131, 443, 275, 299]",Accept
yJE7iQSAep,On the Parameterization and Initialization of Diagonal State Space Models,"['Deep learning', 'sequence model', 'state space model', 'S4', 'HiPPO', 'diagonal state space']","[8, 5, 7, 6]","[3, 4, 3, 2]",0,"[379, 670, 286, 321]",Accept
kQgLvIFLyIu,Coreset for Line-Sets Clustering,[],"[7, 7, 5]","[3, 3, 5]",0,"[316, 652, 266]",Accept
SyD-b2m2meG,Multitasking Models are Robust to Structural Failure: A Neural Model for Bilingual Cognitive Reserve,"['multitask learning', 'robustness', 'linear representation learning']","[5, 7, 5, 7]","[2, 2, 4, 3]",0,"[143, 669, 437, 533]",Accept
w-Aq4vmnTOP,On Learning and Refutation in Noninteractive Local Differential Privacy,"['differential privacy', 'local privacy', 'agnostic learning', 'refutation', 'non-interactive']","[7, 7, 8, 6]","[2, 2, 3, 2]",0,"[147, 147, 227, 283]",Accept
StlwkcFsjaZ,Learning to Follow Instructions in Text-Based Games,"['reinforcement learning', 'linear temporal logic', 'textworld', 'text-based games', 'instruction following', 'natural language', 'instructions', 'GATA']","[4, 5, 8, 5]","[3, 4, 5, 4]",0,"[311, 369, 575, 373]",Accept
wph_3smhuec,Non-Convex Bilevel Games with Critical Point Selection Maps,"['Bilevel Optimization', 'Morse theory', 'gradient flows', 'Lojasiewicz gradient inequality']","[6, 6, 7, 2]","[1, 4, 3, 4]",0,"[100, 264, 284, 500]",Accept
agihaAKJ89X,Differentially Private Generalized Linear Models Revisited,"['differential privacy', 'supervised learning', 'generalized linear model', 'optimization']","[7, 6, 7]","[2, 3, 5]",0,"[284, 86, 377]",Accept
IUikebJ1Bf0,Autoformalization with Large Language Models,"['Large language models', 'Autoformalization', 'Formal Math', 'miniF2F.']","[6, 8, 4, 6]","[3, 5, 4, 4]",0,"[561, 332, 463, 479]",Accept
XzeTJBq1Ce2,The Role of Baselines in Policy Gradient Optimization,"['reinforcement learning', 'policy optimization', 'policy gradient', 'global convergence']","[5, 6, 6, 5]","[3, 3, 3, 3]",0,"[323, 910, 386, 458]",Accept
NoAZRVthZL,Learning Mixed Multinomial Logits with Provable Guarantees,"['Mixed Multinomial Logits (MMNL)', 'Non-parametric estimation', 'Statistical learning', 'Provable algorithms', 'Sample complexity', 'Conditional gradient (Frank-Wolfe)']","[6, 7, 6, 6]","[3, 3, 2, 3]",0,"[326, 141, 336, 550]",Accept
hTCZbhKaDJz,Phase transitions in when feedback is useful,"['Bayesian Inference', 'Predictive Coding', 'Efficient Coding', 'Linear Quadratic Gaussian']","[5, 8, 7, 7]","[3, 4, 3, 3]",0,"[273, 383, 708, 494]",Accept
q_AeTuxv02D,OOD Link Prediction Generalization Capabilities of Message-Passing GNNs in Larger Test Graphs,"['OOD', 'GNNs', 'link prediction', 'Message Passing GNNs', 'random graphs', 'graphon']","[5, 4, 7, 7]","[4, 3, 3, 4]",0,"[476, 629, 183, 860]",Accept
HnIQrSY7vPI,Sample-Efficient Reinforcement Learning of Partially Observable Markov Games,['RL theory'],"[4, 5, 6, 6]","[5, 3, 2, 3]",0,"[269, 263, 199, 624]",Accept
K1NPDQ7E-Cl,Collaborative Learning of Discrete Distributions under Heterogeneity and Communication Constraints,"['Collaborative Estimation', 'Sparse Heterogeneity', 'Communication Constraint', 'Discrete Distributions']","[7, 7, 4]","[4, 3, 2]",0,"[570, 464, 366]",Accept
pBJe5yu41Pq,"On Uncertainty, Tempering, and Data Augmentation in Bayesian Classification","['probabilistic methods', 'deep learning', 'Bayesian deep learning']","[7, 7, 6, 7]","[4, 3, 4, 5]",0,"[462, 706, 385, 620]",Accept
i-k6J4VkCDq,Marksman Backdoor: Backdoor Attacks with Arbitrary Target Class,"['arbitrary trigger', 'backdoor attacks', 'generative models']","[6, 5, 4, 5]","[4, 3, 4, 5]",0,"[804, 272, 381, 395]",Accept
yHFATHaIDN,MABSplit: Faster Forest Training Using Multi-Armed Bandits,"['random forest', 'xgboost', 'CART', 'classification and regression trees', 'multi-armed bandits', 'best arm identification']","[6, 7, 5, 6]","[3, 3, 4, 4]",0,"[222, 542, 267, 939]",Accept
zz0FC7qBpkh,The Missing Invariance Principle found --  the Reciprocal Twin of Invariant Risk Minimization ,[],"[7, 8, 3, 6]","[3, 4, 3, 3]",0,"[438, 487, 424, 941]",Accept
isPnnaTZaP5,LST: Ladder Side-Tuning for Parameter and Memory Efficient Transfer Learning,"['parameter-efficient transfer learning', 'memory-efficient learning', 'transfer learning']","[6, 4, 4, 3]","[4, 4, 4, 4]",0,"[394, 533, 350, 987]",Accept
wKhUPzqVap6,On Feature Learning in the Presence of Spurious Correlations,"['spurious correlations', 'robustness', 'representation learning']","[7, 6, 7]","[4, 4, 4]",0,"[631, 447, 272]",Accept
yKYCwTvl8eU,Learning Concept Credible Models for Mitigating Shortcuts,"['shortcuts', 'spurious correlations', 'deep learning']","[5, 6, 7]","[4, 3, 3]",0,"[472, 194, 683]",Accept
JoukmNwGgsn,Peer Prediction for Learning Agents,"['information elicitation', 'peer prediction', 'online learning', 'truthful convergence']","[7, 6, 5, 5]","[3, 4, 1, 3]",0,"[340, 505, 238, 757]",Accept
dYhB_alLyCO,Mean Estimation with User-level Privacy under Data Heterogeneity,"['differential privacy', 'heterogeneous data', 'heterogeneous users', 'mean estimation', 'statistical inference', 'meta analysis']","[7, 7, 7, 6]","[4, 3, 2, 2]",0,"[381, 344, 333, 288]",Accept
VeQBBm1MmTZ,CryptoGCN: Fast and Scalable Homomorphically Encrypted Graph Convolutional Network Inference,"['Cryptographic inference', 'ST-GCN', 'Ciphertext data formatting']","[5, 6, 7]","[3, 4, 3]",0,"[547, 577, 377]",Accept
JLweqJeqhSq,Tight Analysis of Extra-gradient and Optimistic Gradient Methods For Nonconvex Minimax Problems,"['Minimax Optimization', 'Nonconvex Optimization']","[6, 6, 6, 7]","[4, 4, 4, 4]",0,"[608, 578, 1113, 194]",Accept
oUigTwc7Cw5,"Efficient coding, channel capacity, and the emergence of retinal mosaics","['efficient coding', 'retina', 'neuroscience', 'information theory']","[4, 7, 8, 8]","[3, 3, 4, 4]",0,"[312, 749, 488, 212]",Accept
eV4JI-MMeX,Amortized Inference for Causal Structure Learning,"['causality', 'amortized inference', 'causal discovery', 'structure learning', 'Bayesian causal discovery']","[6, 7, 6]","[4, 3, 3]",0,"[327, 322, 693]",Accept
MHE27tjD8m3,Robust Neural Posterior Estimation and Statistical Model Criticism,[],"[7, 6, 3, 3]","[4, 5, 3, 2]",0,"[458, 1509, 745, 519]",Accept
X3RuacCx1R,"Expected Frequency Matrices of Elections: Computation, Geometry, and Preference Learning","['Mallows model', 'visualizing experimental results', 'vote distributions', 'single-peaked elections']","[8, 7, 5]","[4, 3, 3]",0,"[364, 226, 462]",Accept
Q_WPshXgGI9,Confident Approximate Policy Iteration for Efficient Local Planning in $q^\pi$-realizable MDPs,"['Approximate Policy Iteration', 'Reinforcement Learning', 'Planning', 'Markov Decision Processes', 'Linear Function Approximation', 'Sample Complexity']","[7, 6, 6]","[4, 4, 3]",0,"[246, 95, 251]",Accept
jXgbJdQ2YIy,Escaping from the Barren Plateau via Gaussian Initializations in Deep Variational Quantum Circuits,"['quantum algorithm', 'vanishing gradient problem', 'optimization', 'gaussian initialization']","[6, 6, 7, 7]","[5, 4, 3, 4]",0,"[545, 255, 422, 603]",Accept
mCzMqeWSFJ,ComENet: Towards Complete and Efficient Message Passing for 3D Molecular Graphs,[],"[5, 6, 6, 6]","[3, 4, 3, 3]",0,"[151, 370, 333, 287]",Accept
8gjwWnN5pfy,Fairness without Demographics through Knowledge Distillation,"['fairness without demographics', 'knowledge distillation']","[6, 4, 6]","[4, 4, 4]",0,"[770, 511, 474]",Accept
pV7f1Rq71I5,Estimation of Entropy in Constant Space with Improved Sample Complexity,"['Sample complexity', 'Data streams', 'Shannon Entropy']","[7, 4, 7, 6]","[5, 3, 4, 5]",0,"[337, 497, 452, 333]",Accept
6rVXMHImDzv,Communication Efficient Distributed Learning for Kernelized Contextual Bandits,"['contextual bandit', 'kernelized method', 'distributed learning', 'communication efficiency']","[6, 6, 6, 5]","[3, 3, 4, 4]",0,"[437, 330, 272, 218]",Accept
dgWo-UyVEsa,Linear Label Ranking with Bounded Noise,"['Label Ranking', 'Noise', 'Gaussian', 'Linear Sorting Function']","[7, 8, 8, 7]","[2, 3, 4, 3]",0,"[204, 398, 223, 587]",Accept
rUb6iKYrgXQ,Data-Driven Conditional Robust Optimization,"['Robust Optimization', 'Contextual Optimization', 'Conditional Stochastic Optimization', 'Unsupervised learning', 'Deep Neural Networks', 'Conditional Robust Optimization']","[8, 7, 7]","[4, 2, 5]",0,"[932, 157, 562]",Accept
lWq3KDEIXIE,Learning Tractable Probabilistic Models from Inconsistent Local Estimates,"['Tractable Probabilistic Models', 'Parameter Learning', 'Inconsistent Data', 'Local Estimates']","[7, 7, 7, 3]","[4, 4, 4, 5]",0,"[253, 341, 355, 498]",Accept
KMaI40_UaGw,Learning from a Sample in Online Algorithms,"['Learning Augmented Algorithms', 'Online Algorithms', 'Sample Complexity', 'Load Balancing', 'Optimization', 'Steiner tree', 'Facility Location', 'Clustering']","[7, 7, 7]","[4, 3, 4]",0,"[241, 324, 371]",Accept
NgwrhCBPTVk,(Optimal) Online Bipartite Matching with Degree Information,"['online bipartite matching', 'learning-augmented algorithms', 'algorithms with predictions', 'online algorithms']","[6, 7, 7, 4]","[4, 4, 3, 3]",0,"[444, 306, 383, 547]",Accept
TVlKuUk-uj9,Can Adversarial Training Be Manipulated By Non-Robust Features?,"['Adversarial Training', 'Adversarial Robustness', 'Availability Attacks', 'Hypocritical Perturbations']","[5, 6, 5, 6]","[3, 3, 4, 2]",0,"[377, 199, 605, 495]",Accept
8xccCiF9JQ6,A Fast Scale-Invariant Algorithm for Non-negative Least Squares with Non-negative Data,"['acceleration', 'non-negative least squares', 'scale invariance']","[6, 7, 6, 7]","[4, 4, 3, 3]",0,"[1083, 439, 473, 707]",Accept
FR--mkQu0dw,When Does Differentially Private Learning Not Suffer in High Dimensions?,"['Differential Privacy', 'fine-tuning', 'DP convex optimization', 'pretrained models']","[8, 6, 7]","[3, 4, 3]",0,"[380, 223, 521]",Accept
znbTxnBPlx,Training stochastic stabilized supralinear networks by dynamics-neutral growth,"['cortical circuit', 'visual cortex', 'recurrent neural network', 'stabilized supralinear network', 'Gaussian scale mixture', 'Bayesian inference', 'Markov chain Monte Carlo']","[5, 7, 5]","[3, 3, 4]",0,"[1807, 465, 1110]",Accept
51f5sPXJD_E,Sparse Fourier Backpropagation in Cryo-EM Reconstruction,"['cryo-EM', 'NeRF', 'Fourier space reconstruction', 'VAE', 'generative modeling']","[4, 7, 7]","[5, 3, 4]",0,"[568, 759, 311]",Accept
zKBbP3R86oc,Not All Bits have Equal Value: Heterogeneous Precisions via Trainable Noise,[],"[6, 5, 8]","[4, 3, 4]",0,"[495, 190, 397]",Accept
CIaUMANM6gQ,Detecting Abrupt Changes in Sequential Pairwise Comparison Data,"['ranking', 'change point detection', 'Bradley-Terry model', 'high-dimensional statistics']","[6, 4, 7]","[3, 2, 2]",0,"[369, 383, 296]",Accept
QYhUhMOI4C,Uniqueness and Complexity of Inverse MDP Models,"['inverse models', 'reinforcement learning', 'causality', 'theory', 'multi-step models', 'reasoning']","[3, 6, 3]","[4, 2, 2]",0,"[533, 924, 1394]",Reject
e8PVEkSa4Fq,Test-Time Prompt Tuning for Zero-Shot Generalization in Vision-Language Models,"['Foundation Model', 'Prompt Tuning', 'Generalization', 'Out-of-Distribution Robustness']","[5, 7, 6, 5]","[4, 3, 4, 4]",0,"[305, 127, 357, 233]",Accept
RQ8X_iK3HT5,When Combinatorial Thompson Sampling meets Approximation Regret,"['combinatorial multi-armed bandit', 'semi-bandit', 'thompson sampling', 'approximation regret', 'oracle', 'probabilistically triggered arms', 'greedy oracle']","[4, 7, 7, 6]","[3, 4, 5, 1]",0,"[942, 286, 458, 155]",Accept
Cntmos_Ndf0,Lifting Weak Supervision To Structured Prediction,"['Weak Supervision', 'Structured Prediction', 'Pseudo-Euclidean', 'Riemannian Manifolds', 'Learning with Noise']","[6, 7, 7]","[3, 3, 3]",0,"[945, 480, 361]",Accept
wYGIxXZ_sZx,What is a Good Metric to Study Generalization of Minimax Learners?,[],"[5, 6, 6, 6]","[4, 3, 3, 4]",0,"[325, 677, 474, 236]",Accept
JRXgTMqESS,Learning Audio-Visual Dynamics Using Scene Graphs for Audio Source Separation,"['Audio Source Separation', 'Multimodal Learning', 'Multi-task Learning', 'Scene Graphs']","[5, 6, 7, 6]","[3, 4, 3, 4]",0,"[397, 1003, 444, 345]",Accept
7yUxTNWyQGf,Lost in Latent Space: Examining failures of disentangled models at combinatorial generalisation,"['Combinatorial Generalisation', 'Disentanglement', 'Generative Models', 'Representation Learning']","[7, 7, 6, 6]","[4, 4, 4, 5]",0,"[893, 358, 568, 377]",Accept
2DZ9R7GXLY,TVLT: Textless Vision-Language Transformer,"['textless vision-and-language modeling', 'audiovisual', 'TVLT']","[6, 7, 8]","[4, 4, 4]",0,"[408, 243, 417]",Accept
